id_pedido,origen,destino,fecha,hora,cantidad,id_cliente,sla_horas,tiene_ruta,num_vuelos,ruta,cumple_sla,tiempo_total_horas,etiqueta
000001016,SPIM,EDDI,20260215,10:14,1,0025020,48,true,2,"SPIM->UBBB | UBBB->EDDI",true,8.33,GA_full
000001054,SBBR,OSDI,20260215,12:16,1,0030328,48,true,3,"SBBR->VIDP | VIDP->OAKB | OAKB->OSDI",true,8.27,GA_full
000001046,LBSF,OYSN,20260215,18:19,1,0017719,48,true,2,"LBSF->OJAI | OJAI->OYSN",true,6.33,GA_full
000001046,LKPR,OPKC,20260215,17:21,1,0018308,48,true,3,"LKPR->EDDI | EDDI->SVMI | SVMI->OPKC",true,10.38,GA_full
000000937,EDDI,SBBR,20260215,17:26,1,0016449,48,true,2,"EDDI->UMMS | UMMS->SBBR",true,10.75,GA_full
000001073,OJAI,OPKC,20260215,18:27,1,0025031,24,true,1,"OJAI->OPKC",true,7.85,GA_full
000000994,SCEL,OOMS,20260215,12:27,2,0031818,48,true,3,"SCEL->SKBO | SKBO->SVMI | SVMI->OOMS",true,7.27,GA_full
000001001,SEQM,LKPR,20260215,10:27,1,0019411,48,true,2,"SEQM->OYSN | OYSN->LKPR",true,9.67,GA_full
000000872,SVMI,OYSN,20260215,11:27,2,0005675,48,true,3,"SVMI->SEQM | SEQM->SKBO | SKBO->OYSN",true,7.38,GA_full
000000925,OYSN,VIDP,20260215,18:31,1,0008993,24,true,1,"OYSN->VIDP",true,8.87,GA_full
000001021,SKBO,LBSF,20260215,10:31,3,0019050,48,true,4,"SKBO->SVMI | SVMI->SKBO | SKBO->OMDB | OMDB->LBSF",true,13.67,GA_full
000001094,LOWW,OSDI,20260215,17:32,1,0030833,48,true,1,"LOWW->OSDI",true,6.43,GA_full
000001035,OERK,OPKC,20260215,18:35,1,0012096,24,true,3,"OERK->OMDB | OMDB->OERK | OERK->OPKC",true,9.18,GA_full
000001008,SLLP,LBSF,20260215,11:35,2,0032321,48,true,3,"SLLP->SPIM | SPIM->OSDI | OSDI->LBSF",true,6.08,GA_full
000001017,SPIM,SGAS,20260215,10:38,1,0022529,24,true,2,"SPIM->SLLP | SLLP->SGAS",true,7.95,GA_full
000001047,LBSF,EHAM,20260215,18:39,1,0007283,24,true,2,"LBSF->EBCI | EBCI->EHAM",true,4.32,GA_full
000000985,SABE,OOMS,20260215,12:42,2,0013558,48,true,1,"SABE->OOMS",true,1.00,GA_full
000001055,SBBR,EDDI,20260215,12:42,1,0013951,48,true,2,"SBBR->VIDP | VIDP->EDDI",true,7.38,GA_full
000000992,SUAA,EKCH,20260215,12:44,1,0028104,48,true,4,"SUAA->SABE | SABE->SUAA | SUAA->OOMS | OOMS->EKCH",true,9.25,GA_full
000001007,SGAS,SBBR,20260215,11:46,1,0002514,24,true,1,"SGAS->SBBR",true,4.63,GA_full
000001047,LKPR,EKCH,20260215,17:47,1,0028644,24,true,2,"LKPR->EDDI | EDDI->EKCH",true,1.98,GA_full
000001074,OJAI,SBBR,20260215,18:49,1,0032514,48,true,1,"OJAI->SBBR",true,7.38,GA_full
000001002,SEQM,EKCH,20260215,10:54,1,0004096,48,true,2,"SEQM->OMDB | OMDB->EKCH",true,9.95,GA_full
000000938,EDDI,OSDI,20260215,17:59,1,0024658,48,true,2,"EDDI->OJAI | OJAI->OSDI",true,7.33,GA_full
000001010,SLLP,SPIM,20260215,12:01,2,0017535,24,true,1,"SLLP->SPIM",true,0.88,GA_full
000001048,LBSF,EKCH,20260215,19:04,1,0004151,24,true,1,"LBSF->EKCH",true,2.47,GA_full
000001095,LOWW,UBBB,20260215,18:07,1,0024460,48,true,2,"LOWW->LBSF | LBSF->UBBB",true,6.88,GA_full
000000993,SUAA,SVMI,20260215,13:07,1,0031578,24,true,1,"SUAA->SVMI",true,6.87,GA_full
000000873,SVMI,OSDI,20260215,12:07,2,0019513,48,true,3,"SVMI->SPIM | SPIM->OJAI | OJAI->OSDI",true,7.20,GA_full
000001056,SBBR,LOWW,20260215,13:08,1,0018350,48,true,2,"SBBR->VIDP | VIDP->LOWW",true,6.75,GA_full
000001075,OJAI,OAKB,20260215,19:14,1,0030830,24,true,3,"OJAI->OERK | OERK->OPKC | OPKC->OAKB",true,9.35,GA_full
000001009,SLLP,OYSN,20260215,12:14,2,0021051,48,true,2,"SLLP->SPIM | SPIM->OYSN",true,4.73,GA_full
000001018,SPIM,EKCH,20260215,11:14,1,0005146,48,true,2,"SPIM->UBBB | UBBB->EKCH",true,6.05,GA_full
000000995,SCEL,EDDI,20260215,13:16,2,0021687,48,true,2,"SCEL->OMDB | OMDB->EDDI",true,8.32,GA_full
000001003,SEQM,SVMI,20260215,11:18,1,0014152,24,true,1,"SEQM->SVMI",true,8.87,GA_full
000001008,SGAS,LATI,20260215,12:18,1,0027459,48,true,2,"SGAS->OMDB | OMDB->LATI",true,6.75,GA_full
000001048,LKPR,OOMS,20260215,18:19,1,0025678,48,true,2,"LKPR->UBBB | UBBB->OOMS",true,10.57,GA_full
000000986,SABE,SUAA,20260215,13:20,2,0023906,24,true,1,"SABE->SUAA",true,1.82,GA_full
000000927,OYSN,OAKB,20260215,19:23,1,0030471,24,true,2,"OYSN->OPKC | OPKC->OAKB",true,9.20,GA_full
000000939,EDDI,LDZA,20260215,18:26,1,0020979,24,true,2,"EDDI->EKCH | EKCH->LDZA",true,3.75,GA_full
000001057,SBBR,OYSN,20260215,13:30,1,0003649,48,true,3,"SBBR->SGAS | SGAS->SKBO | SKBO->OYSN",true,11.70,GA_full
000001022,SKBO,OYSN,20260215,11:30,3,0011738,48,true,1,"SKBO->OYSN",true,6.33,GA_full
000001019,SPIM,EDDI,20260215,11:37,1,0024810,48,true,2,"SPIM->UBBB | UBBB->EDDI",true,6.95,GA_full
000000994,SUAA,LOWW,20260215,13:37,1,0009291,48,true,5,"SUAA->SABE | SABE->SUAA | SUAA->SPIM | SPIM->OSDI | OSDI->LOWW",true,9.07,GA_full
000001049,LBSF,LDZA,20260215,19:39,1,0006531,24,true,2,"LBSF->EKCH | EKCH->LDZA",true,3.53,GA_full
000001096,LOWW,SGAS,20260215,18:39,1,0030393,48,true,2,"LOWW->LKPR | LKPR->SGAS",true,9.93,GA_full
000001076,OJAI,SCEL,20260215,19:39,1,0005509,48,true,2,"OJAI->OERK | OERK->SCEL",true,14.33,GA_full
000001004,SEQM,LBSF,20260215,11:44,1,0007276,48,true,3,"SEQM->OYSN | OYSN->OSDI | OSDI->LBSF",true,9.33,GA_full
000000874,SVMI,VIDP,20260215,12:44,2,0017841,48,true,1,"SVMI->VIDP",true,4.03,GA_full
000001049,LKPR,SUAA,20260215,18:49,1,0027598,48,true,1,"LKPR->SUAA",true,12.25,GA_full
000001009,SGAS,OERK,20260215,12:52,1,0030576,48,true,2,"SGAS->SEQM | SEQM->OERK",true,7.30,GA_full
000000940,EDDI,OJAI,20260215,18:55,1,0030275,48,true,4,"EDDI->LKPR | LKPR->LATI | LATI->LBSF | LBSF->OJAI",true,8.93,GA_full
000001058,SBBR,SUAA,20260215,13:56,1,0011761,24,true,1,"SBBR->SUAA",true,6.12,GA_full
000000987,SABE,OPKC,20260215,14:04,2,0000507,48,true,2,"SABE->SUAA | SUAA->OPKC",true,4.60,GA_full
000001097,LOWW,SGAS,20260215,19:06,1,0025394,48,true,2,"LOWW->LKPR | LKPR->SGAS",true,9.48,GA_full
000000995,SUAA,VIDP,20260215,14:06,1,0014427,48,true,1,"SUAA->VIDP",true,4.77,GA_full
000001020,SPIM,UBBB,20260215,12:07,1,0013497,48,true,4,"SPIM->OSDI | OSDI->OERK | OERK->OSDI | OSDI->UBBB",true,9.17,GA_full
000000996,SCEL,VIDP,20260215,14:15,2,0007666,48,true,1,"SCEL->VIDP",true,11.20,GA_full
000001005,SEQM,UMMS,20260215,12:15,1,0023090,48,true,3,"SEQM->OYSN | OYSN->OSDI | OSDI->UMMS",true,8.40,GA_full
000001050,LKPR,SLLP,20260215,19:17,1,0018497,48,true,2,"LKPR->SVMI | SVMI->SLLP",true,12.98,GA_full
000001059,SBBR,SGAS,20260215,14:19,1,0022753,24,true,1,"SBBR->SGAS",true,2.85,GA_full
000001023,SKBO,SEQM,20260215,12:24,3,0013843,24,true,1,"SKBO->SEQM",true,2.57,GA_full
000000875,SVMI,SLLP,20260215,13:24,2,0031197,24,true,3,"SVMI->SEQM | SEQM->SKBO | SKBO->SLLP",true,8.23,GA_full
000001010,SGAS,SCEL,20260215,13:30,1,0032660,24,true,1,"SGAS->SCEL",true,4.22,GA_full
000000996,SUAA,SABE,20260215,14:31,1,0025706,24,true,1,"SUAA->SABE",true,4.17,GA_full
000001021,SPIM,SCEL,20260215,12:37,1,0017501,24,true,1,"SPIM->SCEL",true,7.18,GA_full
000001011,SLLP,OOMS,20260215,13:39,2,0021175,48,true,2,"SLLP->SVMI | SVMI->OOMS",true,7.95,GA_full
000001006,SEQM,OYSN,20260215,12:41,1,0017703,48,true,1,"SEQM->OYSN",true,1.37,GA_full
000000988,SABE,LOWW,20260215,14:43,2,0023036,48,true,3,"SABE->OMDB | OMDB->LATI | LATI->LOWW",true,8.20,GA_full
000001060,SBBR,SKBO,20260215,14:48,1,0001087,24,true,1,"SBBR->SKBO",true,6.90,GA_full
000000997,SUAA,LOWW,20260215,14:59,1,0003297,48,true,3,"SUAA->SPIM | SPIM->OSDI | OSDI->LOWW",true,7.70,GA_full
000000876,SVMI,SPIM,20260215,14:00,1,0026310,24,true,2,"SVMI->SEQM | SEQM->SPIM",true,7.02,GA_full
000001009,SEQM,VIDP,20260215,13:04,1,0023658,48,true,1,"SEQM->VIDP",true,11.23,GA_full
000001007,SEQM,LOWW,20260215,13:06,1,0012908,48,true,3,"SEQM->SKBO | SKBO->OOMS | OOMS->LOWW",true,10.60,GA_full
000001011,SGAS,UBBB,20260215,14:06,1,0009124,48,true,3,"SGAS->SABE | SABE->OOMS | OOMS->UBBB",true,9.17,GA_full
000000997,SCEL,OSDI,20260215,15:07,1,0026029,48,true,3,"SCEL->SPIM | SPIM->OJAI | OJAI->OSDI",true,5.20,GA_full
000001022,SPIM,SKBO,20260215,13:12,1,0022511,24,true,2,"SPIM->SEQM | SEQM->SKBO",true,11.23,GA_full
000001024,SKBO,OSDI,20260215,13:18,3,0019695,48,true,2,"SKBO->OERK | OERK->OSDI",true,8.02,GA_full
000001061,SBBR,SUAA,20260215,15:19,1,0022326,24,true,1,"SBBR->SUAA",true,4.73,GA_full
000001012,SLLP,EDDI,20260215,14:23,2,0012506,48,true,3,"SLLP->SKBO | SKBO->OMDB | OMDB->EDDI",true,10.73,GA_full
000000989,SABE,SGAS,20260215,15:31,2,0009729,24,true,1,"SABE->SGAS",true,2.48,GA_full
000001008,SEQM,OSDI,20260215,13:33,1,0028206,48,true,2,"SEQM->OERK | OERK->OSDI",true,7.77,GA_full
000000998,SUAA,SGAS,20260215,15:33,1,0030926,24,true,1,"SUAA->SGAS",true,6.78,GA_full
000001023,SPIM,EKCH,20260215,13:38,1,0000044,48,true,3,"SPIM->OJAI | OJAI->OSDI | OSDI->EKCH",true,8.28,GA_full
000001062,SBBR,LDZA,20260215,15:44,1,0030910,48,true,3,"SBBR->SGAS | SGAS->OAKB | OAKB->LDZA",true,9.60,GA_full
000001012,SGAS,SABE,20260215,14:44,1,0021297,24,true,1,"SGAS->SABE",true,9.63,GA_full
000000877,SVMI,SABE,20260215,14:45,1,0004151,24,true,2,"SVMI->SGAS | SGAS->SABE",true,9.62,GA_full
000000999,SUAA,OERK,20260215,15:52,1,0020064,48,true,2,"SUAA->OPKC | OPKC->OERK",true,5.33,GA_full
000001026,SPIM,SUAA,20260215,14:05,1,0012393,24,true,3,"SPIM->SGAS | SGAS->SABE | SABE->SUAA",true,9.92,GA_full
000000990,SABE,SGAS,20260215,16:06,2,0013194,24,true,1,"SABE->SGAS",true,1.90,GA_full
000001024,SPIM,LATI,20260215,14:08,1,0024386,48,true,3,"SPIM->OJAI | OJAI->OSDI | OSDI->LATI",true,7.05,GA_full
000001063,SBBR,LDZA,20260215,16:09,1,0000720,48,true,4,"SBBR->SEQM | SEQM->OERK | OERK->OSDI | OSDI->LDZA",true,9.88,GA_full
000001013,SGAS,LDZA,20260215,15:10,1,0027687,48,true,2,"SGAS->OAKB | OAKB->LDZA",true,9.17,GA_full
000001013,SLLP,OYSN,20260215,15:10,2,0015391,48,true,2,"SLLP->SKBO | SKBO->OYSN",true,3.67,GA_full
000000878,SVMI,OERK,20260215,15:23,1,0002842,48,true,3,"SVMI->SKBO | SKBO->OMDB | OMDB->OERK",true,6.38,GA_full
000001025,SKBO,UBBB,20260215,14:24,1,0001363,48,true,2,"SKBO->OOMS | OOMS->UBBB",true,7.87,GA_full
000001000,SUAA,OOMS,20260215,16:27,1,0023020,48,true,2,"SUAA->SABE | SABE->OOMS",true,3.83,GA_full
000001010,SEQM,SGAS,20260215,14:33,1,0006336,24,true,2,"SEQM->SPIM | SPIM->SGAS",true,10.35,GA_full
000001064,SBBR,SUAA,20260215,16:35,1,0013753,24,true,1,"SBBR->SUAA",true,3.47,GA_full
000001025,SPIM,SBBR,20260215,14:37,1,0027655,24,true,2,"SPIM->OJAI | OJAI->SBBR",true,10.70,GA_full
000000989,VIDP,OSDI,20260216,00:37,2,0030044,24,true,1,"VIDP->OSDI",true,6.48,GA_full
000001014,SGAS,SCEL,20260215,15:47,1,0017658,24,true,1,"SGAS->SCEL",true,7.38,GA_full
000001014,SLLP,LATI,20260215,15:49,2,0003966,48,true,3,"SLLP->SVMI | SVMI->OOMS | OOMS->LATI",true,9.75,GA_full
000000876,OPKC,SLLP,20260216,00:52,3,0002374,48,true,2,"OPKC->EHAM | EHAM->SLLP",true,12.62,GA_full
000001001,SUAA,OAKB,20260215,16:52,1,0013301,48,true,1,"SUAA->OAKB",true,3.72,GA_full
000001065,SBBR,SGAS,20260215,16:54,1,0023984,24,true,2,"SBBR->SABE | SABE->SGAS",true,6.68,GA_full
000001011,SEQM,LDZA,20260215,14:54,1,0006096,48,true,3,"SEQM->OERK | OERK->OSDI | OSDI->LDZA",true,9.13,GA_full
000000991,SABE,EHAM,20260215,16:57,1,0004802,48,true,4,"SABE->SGAS | SGAS->OOMS | OOMS->LKPR | LKPR->EHAM",true,10.43,GA_full
000001028,SPIM,OSDI,20260215,15:03,1,0000157,48,true,2,"SPIM->OJAI | OJAI->OSDI",true,3.27,GA_full
000000879,SVMI,OMDB,20260215,16:07,1,0001413,48,true,2,"SVMI->SKBO | SKBO->OMDB",true,4.72,GA_full
000000990,VIDP,EKCH,20260216,01:12,2,0027973,48,true,1,"VIDP->EKCH",true,5.67,GA_full
000001002,SUAA,OYSN,20260215,17:17,1,0015465,48,true,3,"SUAA->SABE | SABE->SKBO | SKBO->OYSN",true,7.92,GA_full
000001015,SGAS,SKBO,20260215,16:23,1,0017746,24,true,1,"SGAS->SKBO",true,5.25,GA_full
000001066,SBBR,EBCI,20260215,17:25,1,0021907,48,true,4,"SBBR->SABE | SABE->OOMS | OOMS->OSDI | OSDI->EBCI",true,11.33,GA_full
000001012,SEQM,LOWW,20260215,15:25,1,0028028,48,true,3,"SEQM->SPIM | SPIM->OJAI | OJAI->LOWW",true,8.63,GA_full
000001015,SLLP,LATI,20260215,16:29,1,0012670,48,true,3,"SLLP->SVMI | SVMI->OOMS | OOMS->LATI",true,9.08,GA_full
000001027,SPIM,LATI,20260215,15:30,1,0022632,48,true,3,"SPIM->OJAI | OJAI->OSDI | OSDI->LATI",true,5.68,GA_full
000001063,OAKB,OERK,20260216,00:34,2,0012870,24,true,2,"OAKB->OPKC | OPKC->OERK",true,6.77,GA_full
000000982,OMDB,LBSF,20260216,00:34,2,0026777,48,true,1,"OMDB->LBSF",true,8.62,GA_full
000001068,OOMS,LDZA,20260216,00:36,2,0017418,48,true,2,"OOMS->OSDI | OSDI->LDZA",true,8.43,GA_full
000000880,SVMI,EBCI,20260215,16:42,1,0031507,48,true,3,"SVMI->OOMS | OOMS->UBBB | UBBB->EBCI",true,8.30,GA_full
000000877,OPKC,LOWW,20260216,01:44,3,0001606,48,true,2,"OPKC->UMMS | UMMS->LOWW",true,5.32,GA_full
000001003,SUAA,EKCH,20260215,17:46,1,0027160,48,true,3,"SUAA->SABE | SABE->OPKC | OPKC->EKCH",true,8.03,GA_full
000000991,VIDP,EHAM,20260216,01:46,2,0006912,48,true,2,"VIDP->LDZA | LDZA->EHAM",true,7.17,GA_full
000001013,SEQM,LKPR,20260215,15:52,1,0029978,48,true,2,"SEQM->OERK | OERK->LKPR",true,7.72,GA_full
000000983,OMDB,OJAI,20260216,00:54,2,0006217,24,true,1,"OMDB->OJAI",true,7.83,GA_full
000001067,SBBR,OYSN,20260215,17:54,1,0030253,48,true,2,"SBBR->SKBO | SKBO->OYSN",true,7.30,GA_full
000001016,SGAS,SABE,20260215,16:58,1,0021602,24,true,1,"SGAS->SABE",true,7.40,GA_full
000001037,OERK,OMDB,20260216,00:01,2,0026713,24,true,1,"OERK->OMDB",true,4.33,GA_full
000001027,UMMS,UBBB,20260216,00:01,2,0003767,48,true,1,"UMMS->UBBB",true,4.43,GA_full
000000969,OSDI,OERK,20260216,00:05,2,0030848,24,true,2,"OSDI->LATI | LATI->OERK",true,8.50,GA_full
000001064,OAKB,EKCH,20260216,01:06,2,0030638,48,true,1,"OAKB->EKCH",true,8.77,GA_full
000001069,OOMS,SKBO,20260216,01:10,2,0010003,48,true,2,"OOMS->OSDI | OSDI->SKBO",true,10.50,GA_full
000001068,SBBR,UMMS,20260215,18:14,1,0025196,48,true,4,"SBBR->SABE | SABE->OOMS | OOMS->UBBB | UBBB->UMMS",true,12.78,GA_full
000001004,SUAA,LBSF,20260215,18:17,1,0026535,48,true,3,"SUAA->OAKB | OAKB->LDZA | LDZA->LBSF",true,9.72,GA_full
000001014,SEQM,SBBR,20260215,16:18,1,0031504,24,true,2,"SEQM->OERK | OERK->SBBR",true,10.93,GA_full
000000881,SVMI,OOMS,20260215,17:21,1,0022545,48,true,1,"SVMI->OOMS",true,1.37,GA_full
000000992,VIDP,SGAS,20260216,02:22,2,0008437,48,true,2,"VIDP->OERK | OERK->SGAS",true,12.53,GA_full
000000984,OMDB,LKPR,20260216,01:23,1,0023245,48,true,2,"OMDB->UBBB | UBBB->LKPR",true,8.65,GA_full
000000878,OPKC,EHAM,20260216,02:27,3,0015638,48,true,4,"OPKC->OSDI | OSDI->LATI | LATI->EDDI | EDDI->EHAM",true,8.07,GA_full
000001026,UMMS,SCEL,20260216,00:29,2,0003194,48,true,2,"UMMS->EDDI | EDDI->SCEL",true,11.98,GA_full
000001036,OERK,SBBR,20260216,00:30,2,0023683,48,true,1,"OERK->SBBR",true,10.40,GA_full
000001029,SPIM,VIDP,20260215,16:30,1,0005586,48,true,2,"SPIM->SLLP | SLLP->VIDP",true,10.93,GA_full
000000968,OSDI,SPIM,20260216,00:34,2,0006475,48,true,2,"OSDI->LDZA | LDZA->SPIM",true,10.27,GA_full
000001017,SGAS,EKCH,20260215,17:36,1,0004212,48,true,3,"SGAS->OOMS | OOMS->OMDB | OMDB->EKCH",true,8.92,GA_full
000001070,OOMS,SVMI,20260216,01:37,2,0023019,48,true,2,"OOMS->LKPR | LKPR->SVMI",true,12.50,GA_full
000001065,OAKB,EBCI,20260216,01:40,2,0009924,48,true,1,"OAKB->EBCI",true,7.83,GA_full
000000928,OYSN,OPKC,20260216,00:40,2,0015681,24,true,1,"OYSN->OPKC",true,8.02,GA_full
000001015,SEQM,SKBO,20260215,16:42,1,0024419,24,true,1,"SEQM->SKBO",true,7.73,GA_full
000000985,OMDB,OOMS,20260216,01:44,1,0009162,24,true,1,"OMDB->OOMS",true,7.22,GA_full
000001069,SBBR,SPIM,20260215,18:45,1,0027545,24,true,2,"SBBR->SKBO | SKBO->SPIM",true,6.65,GA_full
000001005,SUAA,SGAS,20260215,18:46,1,0014040,24,true,1,"SUAA->SGAS",true,3.57,GA_full
000001050,LBSF,UBBB,20260216,00:47,2,0032093,48,true,2,"LBSF->EDDI | EDDI->UBBB",true,7.02,GA_full
000001077,OJAI,OYSN,20260216,00:47,2,0017057,24,true,1,"OJAI->OYSN",true,5.12,GA_full
000001030,SPIM,SLLP,20260215,16:56,1,0023498,24,true,1,"SPIM->SLLP",true,4.92,GA_full
000000993,VIDP,SLLP,20260216,02:57,2,0020389,48,true,1,"VIDP->SLLP",true,12.18,GA_full
000001052,LBSF,SBBR,20260216,01:00,2,0001479,48,true,1,"LBSF->SBBR",true,9.97,GA_full
000000999,EBCI,SKBO,20260216,00:01,2,0023584,48,true,1,"EBCI->SKBO",true,8.05,GA_full
000000943,LATI,EDDI,20260216,00:01,2,0006401,24,true,1,"LATI->EDDI",true,2.70,GA_full
000000941,EDDI,SKBO,20260216,00:02,3,0025260,48,true,2,"EDDI->EHAM | EHAM->SKBO",true,8.78,GA_full
000001052,LKPR,EDDI,20260216,00:03,2,0001412,24,true,1,"LKPR->EDDI",true,1.38,GA_full
000001070,SBBR,OSDI,20260215,19:04,1,0027995,48,true,2,"SBBR->OPKC | OPKC->OSDI",true,11.45,GA_full
000000995,VIDP,SUAA,20260216,03:05,2,0001037,48,true,1,"VIDP->SUAA",true,12.37,GA_full
000001016,SEQM,LOWW,20260215,17:08,1,0012877,48,true,3,"SEQM->SPIM | SPIM->OJAI | OJAI->LOWW",true,6.92,GA_full
000001018,SGAS,SUAA,20260215,18:09,1,0000860,24,true,1,"SGAS->SUAA",true,5.58,GA_full
000000986,OMDB,EDDI,20260216,02:10,1,0004621,48,true,1,"OMDB->EDDI",true,6.95,GA_full
000000929,OYSN,SCEL,20260216,01:12,2,0018549,48,true,1,"OYSN->SCEL",true,13.10,GA_full
000001071,OOMS,OMDB,20260216,02:13,2,0021086,24,true,1,"OOMS->OMDB",true,3.63,GA_full
000001006,SUAA,VIDP,20260215,19:16,1,0010816,48,true,1,"SUAA->VIDP",true,6.75,GA_full
000001051,LBSF,LATI,20260216,01:19,2,0011738,24,true,2,"LBSF->EBCI | EBCI->LATI",true,5.83,GA_full
000001066,OAKB,OOMS,20260216,02:21,2,0019323,24,true,1,"OAKB->OOMS",true,3.90,GA_full
000000879,OPKC,LATI,20260216,03:21,3,0003905,48,true,1,"OPKC->LATI",true,4.65,GA_full
000001028,UMMS,UBBB,20260216,01:22,2,0006079,48,true,1,"UMMS->UBBB",true,3.08,GA_full
000001031,SPIM,LDZA,20260215,17:25,1,0022349,48,true,2,"SPIM->OSDI | OSDI->LDZA",true,6.62,GA_full
000000942,LATI,UBBB,20260216,00:26,2,0006945,48,true,1,"LATI->UBBB",true,3.77,GA_full
000001038,OERK,OPKC,20260216,01:26,1,0024881,24,true,1,"OERK->OPKC",true,7.93,GA_full
000001078,OJAI,LATI,20260216,01:26,2,0023592,48,true,2,"OJAI->OSDI | OSDI->LATI",true,3.75,GA_full
000001018,UBBB,SCEL,20260216,00:26,2,0014231,48,true,2,"UBBB->LBSF | LBSF->SCEL",true,17.35,GA_full
000000998,EBCI,OPKC,20260216,00:27,2,0028152,48,true,3,"EBCI->LOWW | LOWW->OSDI | OSDI->OPKC",true,13.45,GA_full
000000970,OSDI,LATI,20260216,01:29,2,0029864,48,true,1,"OSDI->LATI",true,3.70,GA_full
000000994,VIDP,SPIM,20260216,03:31,2,0032308,48,true,2,"VIDP->OMDB | OMDB->SPIM",true,12.92,GA_full
000001059,EKCH,SKBO,20260216,00:34,2,0021077,48,true,1,"EKCH->SKBO",true,8.02,GA_full
000001017,SEQM,OOMS,20260215,17:34,1,0019529,48,true,3,"SEQM->OERK | OERK->OMDB | OMDB->OOMS",true,6.38,GA_full
000001051,LKPR,SBBR,20260216,00:37,2,0000499,48,true,2,"LKPR->EBCI | EBCI->SBBR",true,12.47,GA_full
000000987,OMDB,SUAA,20260216,02:39,1,0019705,48,true,1,"OMDB->SUAA",true,11.02,GA_full
000001072,OOMS,EHAM,20260216,02:44,2,0032450,48,true,2,"OOMS->LKPR | LKPR->EHAM",true,7.65,GA_full
000000970,LDZA,SVMI,20260216,00:46,2,0021933,48,true,2,"LDZA->SKBO | SKBO->SVMI",true,11.18,GA_full
000000930,OYSN,UBBB,20260216,01:49,2,0030697,24,true,2,"OYSN->OPKC | OPKC->UBBB",true,8.00,GA_full
000001067,OAKB,OERK,20260216,02:51,2,0024572,24,true,1,"OAKB->OERK",true,5.57,GA_full
000001029,UMMS,LOWW,20260216,01:53,2,0027422,24,true,1,"UMMS->LOWW",true,3.17,GA_full
000001074,EHAM,EDDI,20260216,00:55,3,0009160,24,true,1,"EHAM->EDDI",true,5.73,GA_full
000001032,SPIM,EBCI,20260215,17:56,1,0005591,48,true,2,"SPIM->OSDI | OSDI->EBCI",true,8.82,GA_full
000001060,EKCH,UBBB,20260216,00:57,2,0018912,48,true,1,"EKCH->UBBB",true,8.32,GA_full
000001039,OERK,LOWW,20260216,01:57,1,0010060,48,true,2,"OERK->UMMS | UMMS->LOWW",true,7.52,GA_full
000001019,UBBB,OYSN,20260216,00:57,2,0029509,24,true,1,"UBBB->OYSN",true,6.20,GA_full
000000971,OSDI,LOWW,20260216,01:59,2,0018685,48,true,1,"OSDI->LOWW",true,2.70,GA_full
000000881,OPKC,OYSN,20260216,04:01,3,0028926,24,true,1,"OPKC->OYSN",true,1.77,GA_full
000001018,SEQM,EBCI,20260215,18:01,1,0007760,48,true,3,"SEQM->SPIM | SPIM->OSDI | OSDI->EBCI",true,8.73,GA_full
000001079,OJAI,LKPR,20260216,02:02,2,0023982,48,true,2,"OJAI->LBSF | LBSF->LKPR",true,5.75,GA_full
000001020,SEQM,EHAM,20260215,18:02,1,0018366,48,true,4,"SEQM->SPIM | SPIM->OSDI | OSDI->LDZA | LDZA->EHAM",true,10.35,GA_full
000000988,OMDB,OSDI,20260216,03:04,1,0003640,24,true,1,"OMDB->OSDI",true,6.97,GA_full
000000880,OPKC,SGAS,20260216,04:10,3,0017050,48,true,2,"OPKC->OERK | OERK->SGAS",true,10.73,GA_full
000001073,OOMS,LKPR,20260216,03:15,2,0004283,48,true,1,"OOMS->LKPR",true,5.17,GA_full
000001098,LOWW,OSDI,20260216,01:19,6,0031443,48,true,1,"LOWW->OSDI",true,5.90,GA_full
000000944,LATI,OJAI,20260216,01:20,1,0031708,48,true,1,"LATI->OJAI",true,5.62,GA_full
000001040,OERK,LOWW,20260216,02:20,1,0030002,48,true,2,"OERK->UMMS | UMMS->LOWW",true,7.13,GA_full
000001061,EKCH,LOWW,20260216,01:21,1,0010915,24,true,1,"EKCH->LOWW",true,3.87,GA_full
000000971,LDZA,OERK,20260216,01:21,2,0023871,48,true,2,"LDZA->LBSF | LBSF->OERK",true,7.72,GA_full
000000931,OYSN,SGAS,20260216,02:22,2,0026681,48,true,2,"OYSN->OJAI | OJAI->SGAS",true,12.42,GA_full
000000972,OSDI,OOMS,20260216,02:24,2,0007705,24,true,2,"OSDI->OMDB | OMDB->OOMS",true,7.45,GA_full
000001030,UMMS,SLLP,20260216,02:24,2,0028563,48,true,2,"UMMS->LATI | LATI->SLLP",true,11.20,GA_full
000001000,EBCI,OJAI,20260216,01:25,2,0024795,48,true,3,"EBCI->LOWW | LOWW->LDZA | LDZA->OJAI",true,9.78,GA_full
000001020,UBBB,SUAA,20260216,01:25,2,0013117,48,true,2,"UBBB->SBBR | SBBR->SUAA",true,13.83,GA_full
000001068,OAKB,LATI,20260216,03:27,2,0000837,48,true,2,"OAKB->LDZA | LDZA->LATI",true,6.28,GA_full
000001053,LKPR,LOWW,20260216,01:29,2,0004001,24,true,3,"LKPR->EDDI | EDDI->UMMS | UMMS->LOWW",true,6.98,GA_full
